interval_id,interval_start_step_idx,interval_end_step_idx,interval_t_start_sec,interval_n_steps,L_e_pendulum_angle,L_e_cart_position,L_edot_pendulum_angle,L_edot_cart_position,L_delta_u_pendulum_angle,L_delta_u_cart_position,principal_gate_L_edot_pendulum_angle,principal_gate_L_edot_cart_position,principal_gate_L_delta_u_pendulum_angle,principal_gate_L_delta_u_cart_position,principal_contribution_L_edot_pendulum_angle,principal_contribution_L_edot_cart_position,principal_contribution_L_delta_u_pendulum_angle,principal_contribution_L_delta_u_cart_position,error_pendulum_angle_mean_squared,error_cart_position_mean_squared,derivative_error_pendulum_angle_mean_squared,derivative_error_cart_position_mean_squared,delta_u_eff_pendulum_angle_mean_squared,delta_u_eff_cart_position_mean_squared,integral_error_pendulum_angle_mean_squared,integral_error_cart_position_mean_squared,action_kp_pendulum_angle,action_ki_pendulum_angle,action_kd_pendulum_angle,action_kp_cart_position,action_ki_cart_position,action_kd_cart_position,global_interval_reward,reward_kp_pendulum_angle,reward_ki_pendulum_angle,reward_kd_pendulum_angle,reward_kp_cart_position,reward_ki_cart_position,reward_kd_cart_position,extra_penalty_instantaneous_pendulum_angle,extra_penalty_instantaneous_cart_position,extra_penalty_pendulum_angle,extra_penalty_cart_position,extra_bonus_goal_pendulum_angle,extra_bonus_goal_cart_position,extra_bonus_band_pendulum_angle,extra_bonus_band_cart_position,extra_conditional_dynamic_penalty_pendulum_angle,extra_conditional_dynamic_penalty_cart_position,extra_conditional_dynamic_incentive_pendulum_angle,extra_conditional_dynamic_incentive_cart_position,extra_conditional_dynamic_incentive_tracking_pendulum_angle,extra_conditional_dynamic_incentive_tracking_cart_position,extra_conditional_dynamic_incentive_capture_pendulum_angle,extra_conditional_dynamic_incentive_capture_cart_position,extra_conditional_dynamic_incentive_direction_pendulum_angle,extra_conditional_dynamic_incentive_direction_cart_position,extra_conditional_dynamic_incentive_effort_pendulum_angle,extra_conditional_dynamic_incentive_effort_cart_position,extra_total_pendulum_angle,extra_total_cart_position,coordination_task_potential,coordination_task_progress_delta,coordination_task_progress_positive,coordination_reward_total,coordination_credit_raw_pendulum_angle,coordination_credit_raw_cart_position,coordination_credit_share_pendulum_angle,coordination_credit_share_cart_position,extra_conditional_coordination_bonus_pendulum_angle,extra_conditional_coordination_bonus_cart_position,assigned_reward_pendulum_angle,principal_loop_pendulum_angle,assigned_reward_cart_position,principal_loop_cart_position,mean_abs_error_pendulum_angle,mean_abs_control_action_pendulum_angle,mean_abs_error_cart_position,mean_abs_control_action_cart_position,principal_total_rebuilt,extras_total_rebuilt,global_reward_rebuilt
48.0,960.0,979.0,0.9600000000000005,20.0,0.07649196292094845,0.15849600653290005,0.30477758326859344,0.3114292725742585,2.8884258136326113e-06,7.625878971056314e-05,0.4008283748546492,0.000932118006158768,,,-0.004937254888309027,-1.1945224944926362e-05,,,,,,,2.8884258136326113e-06,7.625878971056314e-05,,,2.0,2.0,1.0,0.0,1.0,1.0,0.02603718863187647,0.06943693783891314,0.06943693783891314,0.06943693783891314,-0.04339974920703667,-0.04339974920703667,-0.04339974920703667,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.8511948252967005,-0.011275960183151579,0.0,0.0,0.0,0.03182108938969818,0.0,0.9999996857431015,0.0,0.0,0.06943693783891314,-0.03856306216108686,-0.04339974920703667,-0.04339974920703667,0.07598933654441646,0.10230615157292325,0.1582403557333803,0.20278681023474993,-0.08196281136812353,0.108,0.02603718863187647
49.0,980.0,999.0,0.9800000000000005,20.0,0.08564988669668545,0.1634482282275258,0.30569396232204316,0.30763142125683085,3.0736712268574636e-06,8.342136591774976e-09,0.3178311989678713,0.0005985963010703205,,,-0.003936576965818741,-7.500540260916707e-06,,,,,,,3.0736712268574636e-06,8.342136591774976e-09,,,1.0,1.0,1.0,0.0,1.0,1.0,-0.09177319741713594,-0.04585601657891252,-0.04585601657891252,-0.04585601657891252,-0.04591718083822343,-0.04591718083822343,-0.04591718083822343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8624234985030853,-0.011228673206384765,0.0,0.0,0.0,0.03257426655255198,0.0,0.9999996930092987,0.0,0.0,-0.04585601657891252,-0.04585601657891252,-0.04591718083822343,-0.04591718083822343,0.08515051557161309,0.0674849372027527,0.16319596818082044,0.199396936225726,-0.09177319741713595,0.0,-0.09177319741713595
50.0,1000.0,1019.0,1.0000000000000004,20.0,0.09478809864599112,0.1683256952356277,0.30305891342202973,0.30195945419197223,2.751286710024462e-06,8.56886723525421e-05,0.24564387745845806,0.0003818710056487913,,,-0.002994457349734255,-4.624075094759322e-06,,,,,,,2.751286710024462e-06,8.56886723525421e-05,,,0.0,0.0,1.0,2.0,1.0,1.0,-0.10249986028444985,-0.054052496795980946,-0.054052496795980946,-0.054052496795980946,-0.0484473634884689,-0.0484473634884689,-0.0484473634884689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8681321614956208,-0.005708662992535474,0.0,0.0,0.0,0.04019570208386285,0.0,0.9999997512172447,0.0,0.0,-0.054052496795980946,-0.054052496795980946,-0.0484473634884689,-0.0484473634884689,0.09429729165131959,0.038572072464580186,0.16807837569799808,0.23684324284304878,-0.10249986028444985,0.0,-0.10249986028444985
51.0,1020.0,1039.0,1.0200000000000005,20.0,0.10380514904956623,0.17309940043738925,0.2991506156878088,0.295310199322959,2.9463495817645403e-05,3.600820376932995e-05,0.18569062873472494,0.00024282553336903937,,,-0.0022101552768789903,-2.82210349950056e-06,,,,,,,2.9463495817645403e-05,3.600820376932995e-05,,,0.0,1.0,1.0,0.0,2.0,1.0,-0.11406107429668774,-0.06309101334799111,-0.06309101334799111,-0.06309101334799111,-0.05097006094869663,-0.05097006094869663,-0.05097006094869663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8713653644977233,-0.0032332030021025027,0.0,0.0,0.0,0.03635061224444832,0.0,0.9999997249015454,0.0,0.0,-0.06309101334799111,-0.06309101334799111,-0.05097006094869663,-0.05097006094869663,0.10332417640591637,0.03145501497434571,0.17285780096109454,0.21144263670787583,-0.11406107429668774,0.0,-0.11406107429668774
52.0,1040.0,1059.0,1.0400000000000005,20.0,0.11277163727017399,0.17777658691491194,0.29960032219948585,0.2899124603523721,0.00034813760235247377,1.404559304031713e-05,0.13709237100113558,0.00015392702920177437,,,-0.0016362453336086877,-1.7289137712902652e-06,,,,,,,0.00034813760235247377,1.404559304031713e-05,,,2.0,1.0,0.0,1.0,2.0,1.0,-0.1265294215561276,-0.07304540877353714,-0.07304540877353714,-0.07304540877353714,-0.05348401278259046,-0.05348401278259046,-0.05348401278259046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8800610067369439,-0.008695642239220591,0.0,0.0,0.0,0.040144089763200615,0.0,0.9999997508973907,0.0,0.0,-0.07304540877353714,-0.07304540877353714,-0.05348401278259046,-0.05348401278259046,0.11229244031412895,0.08053917537692873,0.1775396322160186,0.22498430200400032,-0.12652942155612762,0.0,-0.12652942155612762
53.0,1060.0,1079.0,1.0600000000000005,20.0,0.12174586482662123,0.18236232503922736,0.29688466390183016,0.28280341409091786,0.00036612994731102105,3.720452735072505e-05,0.0986727768339812,9.729308259071184e-05,,,-0.001158083072254497,-1.0435858813605086e-06,,,,,,,0.00036612994731102105,3.720452735072505e-05,,,0.0,1.0,2.0,2.0,0.0,1.0,-0.1395657519756341,-0.08357839542595888,-0.08357839542595888,-0.08357839542595888,-0.0559873565496752,-0.0559873565496752,-0.0559873565496752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002431468537150467,0.0,0.0,0.0,0.0002431468537150467,0.0,0.0,0.0,0.0,0.0,0.0004862937074300934,0.0,0.8837962678585967,-0.0037352611216527887,0.0,0.0,0.004066116510725528,0.04588846705272674,0.08139624848635293,0.9186035513318562,0.0,0.0,-0.08357839542595888,-0.08406468913338898,-0.0559873565496752,-0.0559873565496752,0.12127351268313413,0.03417394329877539,0.18213143585651353,0.250427034947054,-0.14005204568306417,0.0004862937074300934,-0.1395657519756341
54.0,1080.0,1099.0,1.0800000000000005,20.0,0.13049867397713266,0.18680079755406906,0.28744587234843105,0.2725607136457854,2.298142016830963e-06,1.7794132242686653e-05,0.06988372524916617,6.171847661238433e-05,,,-0.0007726016039361864,-6.180030562887412e-07,,,,,,,2.298142016830963e-06,1.7794132242686653e-05,,,1.0,1.0,1.0,1.0,0.0,1.0,-0.14969411370588082,-0.09396880262535887,-0.09396880262535887,-0.09396880262535887,-0.055725311080521964,-0.055725311080521964,-0.055725311080521964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005878799323167656,0.0,0.0,0.0,0.0005878799323167656,0.0,0.0,0.0,0.0,0.0,0.0017013221561402259,0.0027195422402485642,0.8773060575254182,0.0064902103331784256,0.0064902103331784256,0.0032451045317552587,0.008278736333862568,0.04283863876777584,0.16195539575042187,0.8380444086214178,0.0005255622915066946,0.0027195422402485642,-0.09396880262535887,-0.0956701247814991,-0.055725311080521964,-0.058444853320770526,0.1300438729178386,0.06176809952429241,0.18657853844748448,0.23048194393693056,-0.15411497810226962,0.00442086439638879,-0.14969411370588084
55.0,1100.0,1119.0,1.1000000000000005,20.0,0.138975624077959,0.1910729554884937,0.27835808459995137,0.2620011779330364,6.470597453539903e-05,0.00011283775316031767,0.048906375448593394,3.94153991152533e-05,,,-0.0005093333354410399,-3.665053857271336e-07,,,,,,,6.470597453539903e-05,0.00011283775316031767,,,2.0,1.0,1.0,0.0,1.0,1.0,-0.1626259892383767,-0.1040423477958421,-0.1040423477958421,-0.1040423477958421,-0.05858364144253459,-0.05858364144253459,-0.05858364144253459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014600730422450882,0.0,0.0,0.0,0.0014600730422450882,0.0,0.0,0.0,0.0,0.0,0.004112115103468398,0.002257138027503131,0.8704078420994406,0.006898215425977683,0.006898215425977683,0.0034491070464813534,0.017883805368221282,0.033865156334079514,0.34558764705707484,0.6544121597023703,0.0011919690189782224,0.002257138027503131,-0.1040423477958421,-0.1081544628993105,-0.05858364144253459,-0.06084077947003772,0.13853728046633537,0.12521899624849425,0.19085955449869774,0.1798863464550807,-0.1689952423693482,0.006369253130971529,-0.16262598923837668
56.0,1120.0,1139.0,1.1200000000000006,20.0,0.1471345709524108,0.19516281359287746,0.2649106669680421,0.24926930252452942,7.245242992284933e-05,0.00011542958009735247,0.03395935425090016,2.5415648203349015e-05,,,-0.00032238848483399766,-2.1514989644344436e-07,,,,,,,7.245242992284933e-05,0.00011542958009735247,,,2.0,1.0,1.0,2.0,1.0,1.0,-0.17201199953095547,-0.11300791198525284,-0.11300791198525284,-0.11300791198525284,-0.05900408754570266,-0.05900408754570266,-0.05900408754570266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002645539199988128,0.0,0.0,0.0,0.002645539199988128,0.0,0.0,0.0,0.0,0.0,0.00809930287031899,0.004157018589340355,0.8564773540378597,0.013930488061580815,0.013930488061580815,0.0069652430596830895,0.02891775625432367,0.04280699480428833,0.4031767527352607,0.5968231078428736,0.0028082244703427346,0.004157018589340355,-0.11300791198525284,-0.12110721485557183,-0.05900408754570266,-0.06316110613504301,0.14671950970120085,0.19307527896658583,0.19496005127420862,0.2172873196259392,-0.18426832099061485,0.012256321459659346,-0.1720119995309555
57.0,1140.0,1159.0,1.1400000000000006,20.0,0.15481696600225406,0.19902978028525012,0.2495119887588069,0.23533797545482968,6.818043458994133e-05,0.0001234748807486324,0.023634547143606674,1.6642175363940804e-05,,,-0.00020044076161074813,-1.2632484753134304e-07,,,,,,,6.818043458994133e-05,0.0001234748807486324,,,0.0,1.0,1.0,0.0,1.0,1.0,-0.18356741055998899,-0.12285677548864302,-0.12285677548864302,-0.12285677548864302,-0.060710635071346,-0.060710635071346,-0.060710635071346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029593929496909304,0.0,0.0,0.0,0.0029593929496909304,0.0,0.0,0.0,0.0,0.0,0.010141986050572047,0.004667120180202502,0.8386967105011408,0.017780643536718932,0.017780643536718932,0.008890320331392688,0.029389685359437284,0.03247897061951367,0.4750334421213524,0.52496639624594,0.004223200151190186,0.004667120180202502,-0.12285677548864302,-0.13299876153921505,-0.060710635071346,-0.0653777552515485,0.15442772134224989,0.19004699958829183,0.19883857926160142,0.16599340219470238,-0.19837651679076357,0.014809106230774548,-0.183567410559989
58.0,1160.0,1179.0,1.1600000000000006,20.0,0.16207431799095168,0.20267817468860172,0.2337056673484772,0.2208408738926014,8.704762094725527e-05,0.00012469959596166617,0.016500110332392872,1.1076570227022985e-05,,,-0.00012359881806235006,-7.447378044431885e-08,,,,,,,8.704762094725527e-05,0.00012469959596166617,,,2.0,1.0,1.0,2.0,1.0,1.0,-0.1946067671213662,-0.13194727235089254,-0.13194727235089254,-0.13194727235089254,-0.06265949477047368,-0.06265949477047368,-0.06265949477047368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004572561001685424,0.0,0.0,0.0,0.004572561001685424,0.0,0.0,0.0,0.0,0.0,0.014015046184487569,0.004828912953369588,0.819299033920632,0.019397676580508838,0.019397676580508838,0.00969883713448631,0.04213582418267154,0.041780984596345064,0.5021141744377898,0.497885706396587,0.004869924181116723,0.004828912953369588,-0.13194727235089254,-0.1459623185353801,-0.06265949477047368,-0.06748840772384326,0.16171133551767464,0.2564468659175637,0.20249899490318168,0.20405234966144814,-0.21345072625922337,0.018843959137857157,-0.1946067671213662
59.0,1180.0,1199.0,1.1800000000000006,20.0,0.16878272745928255,0.2060754502774971,0.21600993315866757,0.20521517228291905,8.209364471168092e-05,0.00013299931643104702,0.011664690338206277,7.531515881062264e-06,,,-7.517490970507255e-05,-4.398526313161623e-08,,,,,,,8.209364471168092e-05,0.00013299931643104702,,,0.0,1.0,1.0,0.0,1.0,1.0,-0.20521943985050398,-0.14062771077702513,-0.14062771077702513,-0.14062771077702513,-0.06459172907347883,-0.06459172907347883,-0.06459172907347883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004850993053475764,0.0,0.0,0.0,0.004850993053475764,0.0,0.0,0.0,0.0,0.0,0.01643178149619978,0.004878078373057155,0.7960832831783663,0.023215750742265673,0.023215750742265673,0.011607873762305404,0.04183043656029131,0.030320706071732435,0.5797611685239411,0.4202386928781346,0.00672979538924825,0.004878078373057155,-0.14062771077702513,-0.1570594922732249,-0.06459172907347883,-0.06946980744653598,0.1684484546668164,0.2483433055198573,0.20590914347466552,0.15007527979535162,-0.22652929971976088,0.021309859869256934,-0.20521943985050395
60.0,1200.0,1219.0,1.2000000000000006,20.0,0.17500314452425345,0.20922873720889595,0.19814425536148564,0.18916678395642622,0.00010074507093067787,0.0001331407103145589,0.008351382226467129,5.234786089300981e-06,,,-4.558567455462501e-05,-2.6123990841477605e-08,,,,,,,0.00010074507093067787,0.0001331407103145589,,,2.0,1.0,1.0,2.0,1.0,1.0,-0.21475332021551846,-0.14854464361198944,-0.14854464361198944,-0.14854464361198944,-0.06620867660352905,-0.06620867660352905,-0.06620867660352905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006801021606786908,0.0,0.0,0.0,0.006801021606786908,0.0,0.0,0.0,0.0,0.0,0.020758825917173387,0.0051133970793555755,0.7715429210510611,0.02454036212730515,0.02454036212730515,0.01227017978295515,0.055881916815755085,0.03992666007461066,0.5832662669338924,0.41673362869132957,0.007156782703599574,0.0051133970793555755,-0.14854464361198944,-0.1693034695291628,-0.06620867660352905,-0.07132207368288462,0.17469776603173032,0.3157612049412167,0.20907565383757865,0.18870149962008304,-0.24062554321204743,0.025872222996528964,-0.21475332021551846
61.0,1220.0,1239.0,1.2200000000000006,20.0,0.18064289755399476,0.21211288699288203,0.18143386817741614,0.17325783394115327,0.000638916129666564,0.00014146622018898177,0.006104509197171853,3.73507162274691e-06,,,-2.8096155757720364e-05,-1.5716901172353698e-08,,,,,,,0.000638916129666564,0.00014146622018898177,,,0.0,1.0,0.0,0.0,1.0,1.0,-0.22756735234705266,-0.15928579666139636,-0.15928579666139636,-0.15928579666139636,-0.06828155568565629,-0.06828155568565629,-0.06828155568565629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054497075211759425,0.0,0.0,0.0,0.0054497075211759425,0.0,0.0,0.0,0.0,0.0,0.01820185147062324,0.00474527904439476,0.7474474866654461,0.02409543438561501,0.02409543438561501,0.012047715472666119,0.042452535981740355,0.027586563930314743,0.6061261491621762,0.3938737080604527,0.0073024364282713574,0.00474527904439476,-0.15928579666139636,-0.17748764813201962,-0.06828155568565629,-0.07302683473005105,0.18036396961933562,0.23898336683504015,0.21197281183980327,0.1330381300366639,-0.2505144828620707,0.022947130515018,-0.22756735234705266
62.0,1240.0,1259.0,1.2400000000000007,20.0,0.18585486167995807,0.21475558547638648,0.16383184376919022,0.1566936502095409,0.0006497629128809923,0.0003732558717065631,0.004529280751600015,2.730296313791407e-06,,,-1.7089897212727e-05,-9.443077285424214e-09,,,,,,,0.0006497629128809923,0.0003732558717065631,,,2.0,1.0,2.0,2.0,1.0,2.0,-0.23326983004654678,-0.1637743558253085,-0.1637743558253085,-0.1637743558253085,-0.06949547422123825,-0.06949547422123825,-0.06949547422123825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009181689518179678,0.0,0.0,0.0,0.009181689518179678,0.0,0.0,0.0,0.0,0.0,0.026417259802879976,0.005101890846165753,0.7211359411350757,0.026311545530370406,0.026311545530370406,0.01315577161268637,0.06988189964248467,0.04426807826367809,0.612193666633861,0.3878062457620999,0.008053880766520617,0.005101890846165753,-0.1637743558253085,-0.19019161562818848,-0.06949547422123825,-0.074597365067404,0.1856040857031948,0.3691654840173777,0.21462911905867404,0.20255072870988894,-0.2647889806955925,0.03151915064904573,-0.23326983004654675
63.0,1260.0,1279.0,1.2600000000000007,20.0,0.1903031825737194,0.2170806784184411,0.1346708317374675,0.1352338113690775,0.00010663816534716569,0.0001422533119901392,0.0034872534566630677,2.065773516576644e-06,,,-8.960320733730196e-06,-5.3516434522135066e-09,,,,,,,0.00010663816534716569,0.0001422533119901392,,,0.0,1.0,1.0,2.0,1.0,1.0,-0.23377899755286147,-0.1675181436030082,-0.1675181436030082,-0.1675181436030082,-0.06626085394985325,-0.06626085394985325,-0.06626085394985325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009062317823861818,0.0,0.0,0.0,0.009062317823861818,0.0,0.0,0.0,0.0,0.0,0.030323632125316233,0.009724720211198743,0.6772885040987056,0.043847437036370174,0.043847437036370174,0.02192371668879134,0.06668327419422784,0.05315815817281785,0.5564291690514949,0.44357074750491665,0.012198996477592598,0.009724720211198743,-0.1675181436030082,-0.19784177572832445,-0.06626085394985325,-0.07598557416105199,0.19009806628538867,0.35173087959018984,0.21697171990702815,0.24295223019459905,-0.27382734988937646,0.04004835233651498,-0.23377899755286147
64.0,1280.0,1299.0,1.2800000000000007,20.0,0.193872605595292,0.2190595041435908,0.10557499918377293,0.11357550014382568,0.00012108044013247846,0.00015356015212937237,0.0028146868974828305,1.625425948554351e-06,,,-4.472655286100897e-06,-2.9844673363022577e-09,,,,,,,0.00012108044013247846,0.00015356015212937237,,,2.0,1.0,1.0,0.0,1.0,1.0,-0.2384968949132757,-0.16857955025331278,-0.16857955025331278,-0.16857955025331278,-0.0699173446599629,-0.0699173446599629,-0.0699173446599629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011157999295261869,0.0,0.0,0.0,0.011157999295261869,0.0,0.0,0.0,0.0,0.0,0.03766468934027993,0.007254254872400458,0.6320826090664814,0.045205895032224164,0.045205895032224164,0.022602945622156655,0.08104040115604737,0.03830214150069331,0.679057045051986,0.3209428711556048,0.015348690749756198,0.007254254872400458,-0.16857955025331278,-0.20624423959359273,-0.0699173446599629,-0.07717159953236336,0.1937126197087642,0.41462418363163006,0.21896816136379976,0.1783725921312076,-0.2834158391259561,0.04491894421268039,-0.2384968949132757
65.0,1300.0,1319.0,1.3000000000000007,20.0,0.19662526754877419,0.22070214328876586,0.08138764071879097,0.09373233989878764,0.00011596483340291783,0.00015599976884345313,0.0023795146877889947,1.3299105104049992e-06,,,-2.2562192653862263e-06,-1.669299680898627e-09,,,,,,,0.00011596483340291783,0.00015599976884345313,,,0.0,1.0,1.0,0.0,1.0,1.0,-0.24757806802966406,-0.17403926624880264,-0.17403926624880264,-0.17403926624880264,-0.07353880178086145,-0.07353880178086145,-0.07353880178086145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010755550549442931,0.0,0.0,0.0,0.010755550549442931,0.0,0.0,0.0,0.0,0.0,0.036708307570515825,0.004620400346642226,0.5924473914551186,0.039635217611362794,0.039635217611362794,0.019817606818272188,0.0764674249649763,0.02324835932673362,0.7668536916155677,0.2331462080994166,0.01519720647162996,0.004620400346642226,-0.17403926624880264,-0.21074757381931847,-0.07353880178086145,-0.07815920212750367,0.1965022081207246,0.3902961945152891,0.2206268497644217,0.10875717639970035,-0.2889067759468221,0.04132870791715805,-0.2475780680296641
66.0,1320.0,1339.0,1.3200000000000007,20.0,0.19872058916487625,0.2220402561069602,0.05856035496407963,0.07423479074961381,0.00012794566966912725,0.00015026371308336466,0.00209062422114748,1.1281117168720289e-06,,,-1.0292151276072485e-06,-8.907941972143582e-10,,,,,,,0.00012794566966912725,0.00015026371308336466,,,2.0,1.0,1.0,2.0,1.0,1.0,-0.2504892455620177,-0.17664670512874017,-0.17664670512874017,-0.17664670512874017,-0.0738425404332775,-0.0738425404332775,-0.0738425404332775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01278061033717908,0.0,0.0,0.0,0.01278061033717908,0.0,0.0,0.0,0.0,0.0,0.03988374573530269,0.005123173596225974,0.5535559909855299,0.03889140046958872,0.03889140046958872,0.019445698657170506,0.09078542400366482,0.03247398661888483,0.7365394348369679,0.26346048403333067,0.014322525060944533,0.005123173596225974,-0.17664670512874017,-0.21653045086404288,-0.0738425404332775,-0.07896571402950348,0.19863301862502164,0.4535634074900677,0.2219808253377241,0.14428802003740654,-0.29549616489354635,0.045006919331528665,-0.2504892455620177
67.0,1340.0,1359.0,1.3400000000000007,20.0,0.20005383418354328,0.22304957812273793,0.03428734800855673,0.05414307534705114,0.00012151155467562169,0.00015982998555876367,0.0019239689034782116,9.95765576100648e-07,,,-3.253635536170016e-07,-4.192375118017453e-10,,,,,,,0.00012151155467562169,0.00015982998555876367,,,0.0,1.0,1.0,0.0,1.0,1.0,-0.2526289737882867,-0.17654999658217468,-0.17654999658217468,-0.17654999658217468,-0.07607897720611205,-0.07607897720611205,-0.07607897720611205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012086249199026265,0.0,0.0,0.0,0.012086249199026265,0.0,0.0,0.0,0.0,0.0,0.04168733670254992,0.0034962372895605063,0.511533835661889,0.04202215532364084,0.04202215532364084,0.021011075594057897,0.08470430269935102,0.016908311486246972,0.8336001887387192,0.16639971284831226,0.01751483830449739,0.0034962372895605063,-0.17654999658217468,-0.2182373332847246,-0.07607897720611205,-0.07957521449567255,0.20000281728862307,0.42502620065797664,0.22300632305379278,0.07926070121450352,-0.2978125477803972,0.045183573992110426,-0.25262897378828675
68.0,1360.0,1379.0,1.3600000000000008,20.0,0.2007268940101878,0.22375071928742207,0.013394475110681129,0.03461244049248915,0.0001302764815641025,0.00020656752248678084,0.0018445619886225597,9.12777727088642e-07,,,-4.76471602572866e-08,-1.5729821347050657e-10,,,,,,,0.0001302764815641025,0.00020656752248678084,,,2.0,1.0,1.0,2.0,1.0,2.0,-0.25396396885983,-0.1782641999731325,-0.1782641999731325,-0.1782641999731325,-0.07569976888669758,-0.07569976888669758,-0.07569976888669758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013876893383860365,0.0,0.0,0.0,0.013876893383860365,0.0,0.0,0.0,0.0,0.0,0.04297901893297282,0.004299419662590203,0.4724845289007802,0.03904930676110885,0.03904930676110885,0.019524651827842285,0.098055729544736,0.02768974075787336,0.7797952603048847,0.22020466016939433,0.015225232165252083,0.004299419662590203,-0.1782641999731325,-0.22124321890610532,-0.07569976888669758,-0.07999918854928778,0.20071132679879003,0.4853865404879186,0.2237234568151388,0.12154578990218504,-0.3012424074553931,0.04727843859556302,-0.2539639688598301
69.0,1380.0,1399.0,1.3800000000000008,20.0,0.20062760519229553,0.22411907549457266,0.014874516492066813,0.014719142480992884,0.00013675531758221404,0.00016337411968608928,0.0018560831043650079,8.718922386964566e-07,,,-5.912336557290832e-08,-2.719603822980218e-11,,,,,,,0.00013675531758221404,0.00016337411968608928,,,0.0,2.0,1.0,0.0,1.0,1.0,-0.2655006329269065,-0.18625937759257993,-0.18625937759257993,-0.18625937759257993,-0.07924125533432654,-0.07924125533432654,-0.07924125533432654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012836286729119647,0.0,0.0,0.0,0.012836286729119647,0.0,0.0,0.0,0.0,0.0,0.033763805737521545,0.0009808614429072668,0.45434033965992787,0.018144189240852315,0.018144189240852315,0.009072093722189516,0.09007907140252484,0.010919855579707196,0.8918813810720777,0.10811851991697935,0.008091232279282249,0.0009808614429072668,-0.18625937759257993,-0.22002318333010148,-0.07924125533432654,-0.0802221167772338,0.20064843507014946,0.45088303478136565,0.22410802932952692,0.0523726501665769,-0.3002453001073353,0.03474466718042881,-0.2655006329269065
70.0,1400.0,1419.0,1.4000000000000008,20.0,0.19988086790939222,0.22418146957340454,0.03703410026101293,0.008295776418087781,9.482226058055889e-05,0.0001588497826023329,0.0019448771576864394,8.651440556291329e-07,,,-3.836385960307649e-07,-8.573104128255463e-12,,,,,,,9.482226058055889e-05,0.0001588497826023329,,,2.0,0.0,2.0,2.0,1.0,2.0,-0.27207218962119395,-0.19181229948336256,-0.19181229948336256,-0.19181229948336256,-0.08025989013783143,-0.08025989013783143,-0.08025989013783143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014026809146216655,0.0,0.0,0.0,0.014026809146216655,0.0,0.0,0.0,0.0,0.0,0.02805361829243331,0.0,0.46939221416189747,-0.015051874501969598,0.0,0.0,0.09978893112548007,0.01913969874288166,0.8390656046847355,0.16093431123122887,0.0,0.0,-0.19181229948336256,-0.21986591777579587,-0.08025989013783143,-0.08025989013783143,0.19993492780355063,0.49711737017256674,0.22418594687902357,0.08372290075218514,-0.3001258079136273,0.02805361829243331,-0.272072189621194
