interval_id,interval_start_step_idx,interval_end_step_idx,interval_t_start_sec,interval_n_steps,L_e_pendulum_angle,L_e_cart_position,L_edot_pendulum_angle,L_edot_cart_position,L_delta_u_pendulum_angle,L_delta_u_cart_position,principal_gate_L_edot_pendulum_angle,principal_gate_L_edot_cart_position,principal_gate_L_delta_u_pendulum_angle,principal_gate_L_delta_u_cart_position,principal_contribution_L_edot_pendulum_angle,principal_contribution_L_edot_cart_position,principal_contribution_L_delta_u_pendulum_angle,principal_contribution_L_delta_u_cart_position,error_pendulum_angle_mean_squared,error_cart_position_mean_squared,derivative_error_pendulum_angle_mean_squared,derivative_error_cart_position_mean_squared,delta_u_eff_pendulum_angle_mean_squared,delta_u_eff_cart_position_mean_squared,integral_error_pendulum_angle_mean_squared,integral_error_cart_position_mean_squared,action_kp_pendulum_angle,action_ki_pendulum_angle,action_kd_pendulum_angle,action_kp_cart_position,action_ki_cart_position,action_kd_cart_position,global_interval_reward,reward_kp_pendulum_angle,reward_ki_pendulum_angle,reward_kd_pendulum_angle,reward_kp_cart_position,reward_ki_cart_position,reward_kd_cart_position,extra_penalty_instantaneous_pendulum_angle,extra_penalty_instantaneous_cart_position,extra_penalty_pendulum_angle,extra_penalty_cart_position,extra_bonus_goal_pendulum_angle,extra_bonus_goal_cart_position,extra_bonus_band_pendulum_angle,extra_bonus_band_cart_position,extra_conditional_dynamic_penalty_pendulum_angle,extra_conditional_dynamic_penalty_cart_position,extra_conditional_dynamic_incentive_pendulum_angle,extra_conditional_dynamic_incentive_cart_position,extra_conditional_dynamic_incentive_tracking_pendulum_angle,extra_conditional_dynamic_incentive_tracking_cart_position,extra_conditional_dynamic_incentive_direction_pendulum_angle,extra_conditional_dynamic_incentive_direction_cart_position,extra_conditional_dynamic_incentive_effort_pendulum_angle,extra_conditional_dynamic_incentive_effort_cart_position,extra_total_pendulum_angle,extra_total_cart_position,assigned_reward_pendulum_angle,principal_loop_pendulum_angle,assigned_reward_cart_position,principal_loop_cart_position,mean_abs_error_pendulum_angle,mean_abs_control_action_pendulum_angle,mean_abs_error_cart_position,mean_abs_control_action_cart_position,principal_total_rebuilt,extras_total_rebuilt,global_reward_rebuilt
27.0,540.0,559.0,0.5400000000000001,20.0,0.18898313502202974,0.03956739653134296,0.19419560417675016,0.1473153580861764,7.585919642227125e-05,3.7061722528590027e-06,1.0,1.0,,,-0.005250303217059997,-0.003064810843219279,,,,,,,7.585919642227125e-05,3.7061722528590027e-06,,,1.0,0.0,2.0,2.0,1.0,1.0,-0.20797644209363406,-0.19280634402265312,-0.19280634402265312,-0.19280634402265312,-0.015170098070980922,-0.015170098070980922,-0.015170098070980922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19280634402265312,-0.19280634402265312,-0.015170098070980922,-0.015170098070980922,0.18868448013146638,0.3722395719746656,0.03944370580091496,0.2875536516456447,-0.20797644209363403,0.0,-0.20797644209363403
28.0,560.0,579.0,0.5600000000000002,20.0,0.19517515706408126,0.04192911005527021,0.21901242419445077,0.1473887942530263,0.00030780796716807404,2.7648011848145753e-06,1.0,1.0,,,-0.006617386140676835,-0.003067807833447338,,,,,,,0.00030780796716807404,2.7648011848145753e-06,,,1.0,0.0,0.0,2.0,0.0,1.0,-0.21992840103496983,-0.20328583643241246,-0.20328583643241246,-0.20328583643241246,-0.01664256460255735,-0.01664256460255735,-0.01664256460255735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20328583643241246,-0.20328583643241246,-0.01664256460255735,-0.01664256460255735,0.1948376469745078,0.3129603855508522,0.04180568979879189,0.3051917229711555,-0.2199284010349698,0.0,-0.2199284010349698
29.0,580.0,599.0,0.5800000000000002,20.0,0.20218838415349066,0.044277952219822475,0.24646852024648938,0.1466857931826732,0.00042509675151409544,5.936721937228526e-05,1.0,1.0,,,-0.008286248742542437,-0.003039174302697676,,,,,,,0.00042509675151409544,5.936721937228526e-05,,,2.0,0.0,2.0,2.0,2.0,2.0,-0.23881159949250527,-0.21999880596748136,-0.21999880596748136,-0.21999880596748136,-0.018812793525023925,-0.018812793525023925,-0.018812793525023925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21999880596748136,-0.21999880596748136,-0.018812793525023925,-0.018812793525023925,0.20180754816311555,0.41078719962933086,0.04415543228939502,0.3484364749086734,-0.2388115994925053,0.0,-0.2388115994925053
30.0,600.0,619.0,0.6000000000000002,20.0,0.21001316994639335,0.04662174579517245,0.2753805511512862,0.14583065858155833,0.00015137548106353065,5.5493293543874055e-05,1.0,1.0,,,-0.01020763440479148,-0.0030045146046422744,,,,,,,0.00015137548106353065,5.5493293543874055e-05,,,2.0,0.0,0.0,2.0,1.0,2.0,-0.25598725273174117,-0.23487630609393045,-0.23487630609393045,-0.23487630609393045,-0.02111094663781072,-0.02111094663781072,-0.02111094663781072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23487630609393045,-0.23487630609393045,-0.02111094663781072,-0.02111094663781072,0.2095867832395612,0.3800375590392061,0.04650023363997531,0.3922359587501583,-0.25598725273174117,0.0,-0.25598725273174117
31.0,620.0,639.0,0.6200000000000002,20.0,0.218843818185039,0.04892518793698086,0.3129678479021788,0.14190587111483427,8.915071733005992e-05,5.498753187175423e-05,1.0,1.0,,,-0.012931219879173304,-0.002847842963673912,,,,,,,8.915071733005992e-05,5.498753187175423e-05,,,0.0,0.0,0.0,2.0,1.0,2.0,-0.27627012945181434,-0.25295319437813363,-0.25295319437813363,-0.25295319437813363,-0.023316935073680725,-0.023316935073680725,-0.023316935073680725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25295319437813363,-0.25295319437813363,-0.023316935073680725,-0.023316935073680725,0.21835788162832048,0.35151266736572395,0.04880729953537074,0.43263252217144776,-0.27627012945181434,0.0,-0.27627012945181434
32.0,640.0,659.0,0.6400000000000002,20.0,0.22888505524776614,0.05115151911113006,0.3544086310750341,0.13685387073739122,0.00010475783414917898,5.304994573480659e-05,1.0,1.0,,,-0.01618828624529618,-0.0026520195689576555,,,,,,,0.00010475783414917898,5.304994573480659e-05,,,2.0,1.0,0.0,2.0,1.0,2.0,-0.3018990059255546,-0.27640335044084474,-0.27640335044084474,-0.27640335044084474,-0.02549565548470977,-0.02549565548470977,-0.02549565548470977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27640335044084474,-0.27640335044084474,-0.02549565548470977,-0.02549565548470977,0.22833310895053333,0.4087657186836172,0.051038152444734496,0.4705972012833558,-0.3018990059255545,0.0,-0.3018990059255545
33.0,660.0,679.0,0.6600000000000003,20.0,0.24019727533804497,0.05329579331836366,0.3989556689205964,0.13112232821498632,0.00010622148300623399,5.2115396823287376e-05,1.0,1.0,,,-0.019928921166942243,-0.002437883562109926,,,,,,,0.00010622148300623399,5.2115396823287376e-05,,,0.0,0.0,0.0,2.0,1.0,2.0,-0.32825909688401456,-0.3006162361203101,-0.3006162361203101,-0.3006162361203101,-0.02764286076370442,-0.02764286076370442,-0.02764286076370442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3006162361203101,-0.3006162361203101,-0.02764286076370442,-0.02764286076370442,0.23957429790349102,0.38565901761140087,0.053187486289092055,0.5065983022808486,-0.3282590968840145,0.0,-0.3282590968840145
34.0,680.0,699.0,0.6800000000000003,20.0,0.2528633908520351,0.05534913915241536,0.4410707985004314,0.12688017700249288,0.0015802849797537863,4.9384471550191845e-05,1.0,1.0,,,-0.023634998452457624,-0.0022849298256633777,,,,,,,0.0015802849797537863,4.9384471550191845e-05,,,2.0,1.0,2.0,2.0,1.0,2.0,-0.3644882092670239,-0.3345642127774374,-0.3345642127774374,-0.3345642127774374,-0.029923996489586463,-0.029923996489586463,-0.029923996489586463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3345642127774374,-0.3345642127774374,-0.029923996489586463,-0.029923996489586463,0.25217306853725446,0.5768802418425981,0.05524454223971896,0.5431994093355064,-0.36448820926702385,0.0,-0.36448820926702385
35.0,700.0,719.0,0.7000000000000003,20.0,0.2667265085589696,0.057355664347336806,0.48420544021658124,0.12302214958455897,0.0017670387486979776,7.078078024292736e-06,1.0,1.0,,,-0.027542264899459063,-0.002149943350500552,,,,,,,0.0017670387486979776,7.078078024292736e-06,,,0.0,0.0,0.0,2.0,1.0,1.0,-0.39164035659573165,-0.36002093998429924,-0.36002093998429924,-0.36002093998429924,-0.03161941661143236,-0.03161941661143236,-0.03161941661143236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36002093998429924,-0.36002093998429924,-0.03161941661143236,-0.03161941661143236,0.265967531679734,0.4349992694918739,0.05725446505317605,0.5620166556854469,-0.3916403565957316,0.0,-0.3916403565957316
36.0,720.0,739.0,0.7200000000000003,20.0,0.28206798644496067,0.05926533523223451,0.535259821659521,0.11654968983212816,0.00033176389880048424,4.712931287617556e-05,1.0,1.0,,,-0.03223366528765699,-0.00193235141879887,,,,,,,0.00033176389880048424,4.712931287617556e-05,,,2.0,2.0,1.0,2.0,1.0,2.0,-0.43116468826934146,-0.3974675132339621,-0.3974675132339621,-0.3974675132339621,-0.03369717503537928,-0.03369717503537928,-0.03369717503537928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3974675132339621,-0.3974675132339621,-0.03369717503537928,-0.03369717503537928,0.281227219338512,0.5277625525131422,0.05916966992454119,0.5925948324055543,-0.4311646882693414,0.0,-0.4311646882693414
37.0,740.0,759.0,0.7400000000000003,20.0,0.29893496273479303,0.06107998742797178,0.5883196533177005,0.11011934312652955,0.0003442730874477626,4.6542770226177125e-05,1.0,1.0,,,-0.037094045810032936,-0.0017272635279248583,,,,,,,0.0003442730874477626,4.6542770226177125e-05,,,0.0,0.0,0.0,2.0,1.0,2.0,-0.46870102330013896,-0.4329833898987505,-0.4329833898987505,-0.4329833898987505,-0.03571763340138847,-0.03571763340138847,-0.03571763340138847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4329833898987505,-0.4329833898987505,-0.03571763340138847,-0.03571763340138847,0.2980093453878501,0.48101965265543856,0.060989809844842445,0.6228780719456519,-0.46870102330013896,0.0,-0.46870102330013896
38.0,760.0,779.0,0.7600000000000003,20.0,0.3174751051969122,0.06278048397195618,0.6438927839937705,0.10343968781850743,0.0004130656152239047,4.2447084406412356e-05,1.0,1.0,,,-0.042069695501652474,-0.00152602427121745,,,,,,,0.0004130656152239047,4.2447084406412356e-05,,,2.0,2.0,0.0,2.0,1.0,2.0,-0.5147216224006551,-0.4770982975726969,-0.4770982975726969,-0.4770982975726969,-0.03762332482795826,-0.03762332482795826,-0.03762332482795826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4770982975726969,-0.4770982975726969,-0.03762332482795826,-0.03762332482795826,0.31646049657053216,0.5931191739873273,0.06269593136956522,0.6500901374573226,-0.5147216224006551,0.0,-0.5147216224006551
39.0,780.0,799.0,0.7800000000000004,20.0,0.3376623282062256,0.06438711910530757,0.700847767893057,0.09721141225032134,0.00042902959919077473,4.229800249875976e-05,1.0,1.0,,,-0.046954382152445934,-0.0013493000464495798,,,,,,,0.00042902959919077473,4.229800249875976e-05,,,0.0,0.0,0.0,2.0,1.0,2.0,-0.5571711955639415,-0.5176826826710658,-0.5176826826710658,-0.5176826826710658,-0.03948851289287574,-0.03948851289287574,-0.03948851289287574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5176826826710658,-0.5176826826710658,-0.03948851289287574,-0.03948851289287574,0.33655677128781375,0.5431883359100801,0.06430781887612934,0.6769432535305547,-0.5571711955639415,0.0,-0.5571711955639415
40.0,800.0,819.0,0.8000000000000004,20.0,0.3596357812763143,0.0658847696415298,0.7598384726472046,0.0910794507975163,0.0005199606120175282,3.815998547974063e-05,1.0,1.0,,,-0.05170207369430795,-0.001185672986452584,,,,,,,0.0005199606120175282,3.815998547974063e-05,,,2.0,2.0,0.0,2.0,1.0,2.0,-0.6080628199395347,-0.5668036092719937,-0.5668036092719937,-0.5668036092719937,-0.0412592106675409,-0.0412592106675409,-0.0412592106675409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5668036092719937,-0.5668036092719937,-0.0412592106675409,-0.0412592106675409,0.3584360146037289,0.6708398616209978,0.06581057554016963,0.7013376161554643,-0.6080628199395346,0.0,-0.6080628199395346
41.0,820.0,839.0,0.8200000000000004,20.0,0.3833469643786285,0.06730150539821121,0.8197435583975278,0.08575699392876886,0.0005404261377773937,3.8784208690876754e-05,1.0,1.0,,,-0.056133792843061414,-0.0010520351185761,,,,,,,0.0005404261377773937,3.8784208690876754e-05,,,0.0,0.0,0.0,2.0,1.0,2.0,-0.6531420949348578,-0.6101106575651847,-0.6101106575651847,-0.6101106575651847,-0.04303143736967308,-0.04303143736967308,-0.04303143736967308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6101106575651847,-0.6101106575651847,-0.04303143736967308,-0.04303143736967308,0.3820518651636659,0.6165580094026495,0.06723176394406348,0.7267860032817496,-0.6531420949348578,0.0,-0.6531420949348578
42.0,840.0,859.0,0.8400000000000004,20.0,0.4089324147855259,0.06862502634894363,0.8814042117633827,0.0808155691751554,0.000659408191578599,3.495056880990908e-05,1.0,1.0,,,-0.06024010175922191,-0.0009349798779063967,,,,,,,0.000659408191578599,3.495056880990908e-05,,,2.0,2.0,0.0,2.0,1.0,2.0,-0.7061072151205674,-0.6613571570624729,-0.6613571570624729,-0.6613571570624729,-0.04475005805809451,-0.04475005805809451,-0.04475005805809451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6613571570624729,-0.6613571570624729,-0.04475005805809451,-0.04475005805809451,0.4075392553040592,0.7616672204299236,0.0685593656046424,0.7507056870035795,-0.7061072151205674,0.0,-0.7061072151205674
43.0,860.0,879.0,0.8600000000000004,20.0,0.43632333371590176,0.06989118875813319,0.9433825772935432,0.07710926088384626,0.0006856819190092298,1.658616902237445e-05,1.0,1.0,,,-0.06387969918603895,-0.0008516352425628071,,,,,,,0.0006856819190092298,1.658616902237445e-05,,,0.0,0.0,0.0,1.0,2.0,2.0,-0.7502523242853988,-0.7040036105963274,-0.7040036105963274,-0.7040036105963274,-0.04624871368907127,-0.04624871368907127,-0.04624871368907127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7040036105963274,-0.7040036105963274,-0.04624871368907127,-0.04624871368907127,0.43483200986160925,0.701674901866868,0.06982861419232503,0.7694765879153539,-0.7502523242853987,0.0,-0.7502523242853987
44.0,880.0,899.0,0.8800000000000004,20.0,0.46564471100433785,0.07109272289780003,1.0,0.07423559731967158,0.0008397138161666772,2.1364391301035415e-05,1.0,1.0,,,-0.06677608894227308,-0.0007896500367132564,,,,,,,0.0008397138161666772,2.1364391301035415e-05,,,2.0,2.0,0.0,2.0,0.0,2.0,-0.8011082207536091,-0.753205521325003,-0.753205521325003,-0.753205521325003,-0.047902699428606144,-0.047902699428606144,-0.047902699428606144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.753205521325003,-0.753205521325003,-0.047902699428606144,-0.047902699428606144,0.4640534963182005,0.866163420375849,0.07103251027816711,0.7914553853856715,-0.8011082207536091,0.0,-0.8011082207536091
45.0,900.0,919.0,0.9000000000000005,20.0,0.49681211671004144,0.07227288898632538,1.0,0.07268442527738203,0.0008734059200578714,3.647842529120475e-05,1.0,1.0,,,-0.06677608894227308,-0.0007571499535163096,,,,,,,0.0008734059200578714,3.647842529120475e-05,,,0.0,0.0,1.0,2.0,1.0,2.0,-0.8384916950506507,-0.788613440342733,-0.788613440342733,-0.788613440342733,-0.049878254707917666,-0.049878254707917666,-0.049878254707917666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.788613440342733,-0.788613440342733,-0.049878254707917666,-0.049878254707917666,0.4951205409289815,0.7989017878830622,0.07221397351073094,0.8236436807979295,-0.8384916950506506,0.0,-0.8384916950506506
46.0,920.0,939.0,0.9200000000000005,20.0,0.529980874279813,0.07341968803378884,1.0,0.07178579830702983,0.0010706860794845602,3.462290993135845e-05,1.0,1.0,,,-0.06677608894227308,-0.0007386299471844282,,,,,,,0.0010706860794845602,3.462290993135845e-05,,,2.0,2.0,0.0,2.0,1.0,2.0,-0.8820606267574338,-0.8301504359773978,-0.8301504359773978,-0.8301504359773978,-0.05191019078003603,-0.05191019078003603,-0.05191019078003603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8301504359773978,-0.8301504359773978,-0.05191019078003603,-0.05191019078003603,0.5281857210576053,0.9847561162257638,0.07336151493977652,0.8566695165274677,-0.8820606267574338,0.0,-0.8820606267574338
47.0,940.0,959.0,0.9400000000000005,20.0,0.5650785632629116,0.07457778909851907,1.0,0.07218224853205044,0.001113798149551122,3.837583017071682e-05,1.0,1.0,,,-0.06677608894227308,-0.000746772611901827,,,,,,,0.001113798149551122,3.837583017071682e-05,,,0.0,0.0,0.0,2.0,1.0,2.0,-0.9128152373657727,-0.8586836693171797,-0.8586836693171797,-0.8586836693171797,-0.05413156804859304,-0.05413156804859304,-0.05413156804859304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8586836693171797,-0.8586836693171797,-0.05413156804859304,-0.05413156804859304,0.563178581956397,0.9086617562736226,0.07451930408031048,0.8963677776607083,-0.9128152373657727,0.0,-0.9128152373657727
48.0,960.0,979.0,0.9600000000000005,20.0,0.6023223561744729,0.07572179993721025,1.0,0.07134027306637598,0.0001230919405606554,3.634088071437294e-05,1.0,1.0,,,-0.06677608894227308,-0.0007295318605416767,,,,,,,0.0001230919405606554,3.634088071437294e-05,,,1.0,2.0,0.0,2.0,1.0,2.0,-0.9449821970135621,-0.8888172094397696,-0.8888172094397696,-0.8888172094397696,-0.056164987573792485,-0.056164987573792485,-0.056164987573792485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8888172094397696,-0.8888172094397696,-0.056164987573792485,-0.056164987573792485,0.6003070313942181,1.0039311101586785,0.07566401320384208,0.9307273447744958,-0.9449821970135621,0.0,-0.9449821970135621
49.0,980.0,999.0,0.9800000000000005,20.0,0.6417257158202814,0.07687909355339043,1.0,0.07384993075527427,0.0003383777934215211,4.0432736866022174e-05,1.0,1.0,,,-0.06677608894227308,-0.0007815067192147485,,,,,,,0.0003383777934215211,4.0432736866022174e-05,,,2.0,0.0,0.0,2.0,1.0,2.0,-0.970206230129741,-0.9115305793282635,-0.9115305793282635,-0.9115305793282635,-0.05867565080147752,-0.05867565080147752,-0.05867565080147752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9115305793282635,-0.9115305793282635,-0.05867565080147752,-0.05867565080147752,0.6395999822128566,1.1474213352158003,0.07681926653891583,0.9783992408969903,-0.970206230129741,0.0,-0.970206230129741
50.0,1000.0,1019.0,1.0000000000000004,20.0,0.683195551518655,0.07810800413829731,1.0,0.08006076523036067,0.0001573471970359376,5.813740569406133e-06,1.0,1.0,,,-0.06677608894227308,-0.0009176964183387071,,,,,,,0.0001573471970359376,5.813740569406133e-06,,,1.0,2.0,0.0,2.0,1.0,0.0,-0.9901258505458337,-0.9297092835047217,-0.9297092835047217,-0.9297092835047217,-0.060416567041111965,-0.060416567041111965,-0.060416567041111965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9297092835047217,-0.9297092835047217,-0.060416567041111965,-0.060416567041111965,0.6809645725266393,1.2740549515205484,0.07804310568343548,1.0190106843768516,-0.9901258505458337,0.0,-0.9901258505458337
51.0,1020.0,1039.0,1.0200000000000005,20.0,0.7267522992275293,0.07943975008379744,1.0,0.08510422979022755,0.00180663668793332,7.734276135473008e-05,1.0,1.0,,,-0.06677608894227308,-0.0010361841122697069,,,,,,,0.00180663668793332,7.734276135473008e-05,,,0.0,0.0,0.0,2.0,2.0,2.0,-1.0053362994401465,-0.9436485579182451,-0.9436485579182451,-0.9436485579182451,-0.06168774152190139,-0.06168774152190139,-0.06168774152190139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9436485579182451,-0.9436485579182451,-0.06168774152190139,-0.06168774152190139,0.724405342947639,1.1686947224064699,0.07937069740370323,1.0886323465736474,-1.0053362994401465,0.0,-1.0053362994401465
52.0,1040.0,1059.0,1.0400000000000005,20.0,0.7727194312079987,0.08082157552606226,1.0,0.08791884765881344,1.4228621303944092e-05,6.176113666125251e-06,1.0,1.0,,,-0.06677608894227308,-0.0011053725891463895,,,,,,,1.4228621303944092e-05,6.176113666125251e-06,,,1.0,0.0,0.0,0.0,0.0,2.0,-1.016880378553445,-0.9539085194963673,-0.9539085194963673,-0.9539085194963673,-0.06297185905707758,-0.06297185905707758,-0.06297185905707758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9539085194963673,-0.9539085194963673,-0.06297185905707758,-0.06297185905707758,0.7702422694471983,1.2323876311155173,0.08075022792402813,1.1065587551079508,-1.016880378553445,0.0,-1.016880378553445
53.0,1060.0,1079.0,1.0600000000000005,20.0,0.8211306476954238,0.08228552323044683,1.0,0.09614067482688736,0.0024800932125078963,6.477992338371686e-05,1.0,1.0,,,-0.06677608894227308,-0.0013199851836168542,,,,,,,0.0024800932125078963,6.477992338371686e-05,,,2.0,2.0,0.0,2.0,1.0,2.0,-1.025562389300626,-0.9610678872528744,-0.9610678872528744,-0.9610678872528744,-0.06449450204775171,-0.06449450204775171,-0.06449450204775171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9610678872528744,-0.9610678872528744,-0.06449450204775171,-0.06449450204775171,0.8185312085649867,1.5222754116099448,0.08220746526536334,1.1833478541895974,-1.025562389300626,0.0,-1.025562389300626
54.0,1080.0,1099.0,1.0800000000000005,20.0,0.8718667115374087,0.0839148682084248,1.0,0.10610490932269438,0.002579527772854621,1.3552844320519997e-05,1.0,1.0,,,-0.06677608894227308,-0.0016048720864439048,,,,,,,0.002579527772854621,1.3552844320519997e-05,,,0.0,0.0,1.0,0.0,1.0,1.0,-1.03203141982148,-0.9657710642707956,-0.9657710642707956,-0.9657710642707956,-0.06626035555068442,-0.06626035555068442,-0.06626035555068442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9657710642707956,-0.9657710642707956,-0.06626035555068442,-0.06626035555068442,0.8691422225613772,1.4021507788129894,0.08382856771308402,1.2298791860325733,-1.03203141982148,0.0,-1.03203141982148
55.0,1100.0,1119.0,1.1000000000000005,20.0,0.9249908041266987,0.08574466234984177,1.0,0.12681538390507138,0.030639056047631823,0.00011739185966108527,1.0,1.0,,,-0.06677608894227308,-0.0022826303660645753,,,,,,,0.030639056047631823,0.00011739185966108527,,,2.0,2.0,2.0,0.0,1.0,0.0,-1.0373115889062958,-0.9686789020394685,-0.9686789020394685,-0.9686789020394685,-0.06863268686682739,-0.06863268686682739,-0.06863268686682739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9686789020394685,-0.9686789020394685,-0.06863268686682739,-0.06863268686682739,0.922157545454373,2.2274004840851607,0.08564153551309121,1.293579333308809,-1.0373115889062958,0.0,-1.0373115889062958
56.0,1120.0,1136.0,1.1200000000000006,17.0,0.9757749468017721,0.08781634994861315,1.0,0.1487477558246657,0.037880618216560025,2.047412427854281e-05,1.0,1.0,,,-0.06677608894227308,-0.0031235164677698626,,,,,,,0.037880618216560025,2.047412427854281e-05,,,0.0,0.0,0.0,0.0,1.0,2.0,-1.041687072659686,-0.9702550583010134,-0.9702550583010134,-0.9702550583010134,-0.0714320143586727,-0.0714320143586727,-0.0714320143586727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9702550583010134,-0.9702550583010134,-0.0714320143586727,-0.0714320143586727,0.9728786321165157,1.6040567778882704,0.08769542147926965,1.4150499689564693,-1.041687072659686,0.0,-1.041687072659686
